id,สถานที่เลี้ยงสัตว์ เขตปศุสัตว์,สถานที่เลี้ยงสัตว์ จังหวัด,สถานที่เลี้ยงสัตว์ อำเภอ,สถานที่เลี้ยงสัตว์ ตำบล,รวมเกษตรกรผู้เลี้ยงสัตว์/ปลูกพืชอาหารสัตว์ (ราย),โคเนื้อ พื้นเมือง เพศผู้ (ตัว),โคเนื้อ พื้นเมือง เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ พื้นเมือง เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ พื้นเมือง (ราย),โคเนื้อ พันธุ์แท้ เพศผู้ (ตัว),โคเนื้อ พันธุ์แท้ เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ พันธุ์แท้ เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ พันธุ์แท้ (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ พันธุ์แท้ (ราย),โคเนื้อ ลูกผสม เพศผู้ (ตัว),โคเนื้อ ลูกผสม เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ ลูกผสม เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ ลูกผสม (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ ลูกผสม (ราย),โคเนื้อ ขุน (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ ขุน (ราย),จำนวนรวม โคเนื้อ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง โคเนื้อ ทั้งสิ้น (ราย),โคนม เพศเมีย (แรกเกิด ถึง 1 ปี) (ตัว),โคนม เพศเมีย (1 ปี ถึง ตั้งท้องแรก) (ตัว),โคนม เพศเมีย (โคกำลังรีดนม) (ตัว),โคนม เพศเมีย (โคแห้งนม) (ตัว),รวมโคนม เพศเมีย (ตัว),เกษตรกรผู้เลี้ยงโคนม เพศเมีย (ราย),โคนม เพศผู้ (ตัว),เกษตรกรผู้เลี้ยงโคนม เพศผู้ (ราย),น้ำนมที่รีดได้ ณ วันที่สำรวจ (กิโลกรัม),จำนวนรวม โคนม ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง โคนม ทั้งสิ้น (ราย),กระบือ พื้นเมือง เพศผู้ (ตัว),กระบือ พื้นเมือง เพศเมีย (แรกเกิดถึงกระบือสาว) (ตัว),กระบือ พื้นเมือง เพศเมีย (ตั้งท้องแรกขึ้นไป) (ตัว),รวมกระบือ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงกระบือ พื้นเมือง (ราย),กระบือนม เพศผู้ (ตัว),กระบือนม เพศเมีย (แรกเกิดถึงกระบือสาว) (ตัว),กระบือนม เพศเมีย (ตั้งท้องแรกขึ้นไป) (ตัว),รวมกระบือ นม (ตัว),เกษตรกรผู้เลี้ยงกระบือ นม (ราย),จำนวนรวม กระบือ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง กระบือ ทั้งสิ้น (ราย),สุกร พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงสุกร พื้นเมือง (ราย),สุกรพันธุ์ พ่อพันธุ์ (ตัว),สุกรพันธุ์ แม่พันธุ์ (ตัว),ลูกสุกรพันธุ์ เพศเมีย (ตัว),ลูกสุกรพันธุ์ เพศผู้ (ตัว),รวมสุกร พ่อแม่พันธุ์ และ ลูกสุกรพันธุ์ (ตัว),เกษตรกรผู้เลี้ยงสุกร พ่อแม่พันธุ์ และ ลูกสุกรพันธุ์ (ราย),ลูกสุกรขุน (ตัว),สุกรขุน (ตัว),เกษตรกรผู้เลี้ยงสุกรขุน และ ลูกสุกรขุน (ราย),จำนวนรวม สุกร ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง สุกร ทั้งสิ้น (ราย),ไก่ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงไก่ พื้นเมือง (ราย),ไก่ ลูกผสม (ตัว),เกษตรกรผู้เลี้ยงไก่ ลูกผสม (ราย),ไก่ เนื้อ (ตัว),เกษตรกรผู้เลี้ยงไก่ เนื้อ (ราย),ไก่ ไข่ (ตัว),เกษตรกรผู้เลี้ยงไก่ ไข่ (ราย),ไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่เนื้อ (PS) (ตัว),เกษตรกรผู้เลี้ยงไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่เนื้อ (PS) (ราย),ไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่ไข่ (PS) (ตัว),เกษตรกรผู้เลี้ยงไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่ไข่ (PS) (ราย),ไก่ ปู่-ย่า พันธุ์ ผลิตลูกไก่เนื้อ (GP) (ตัว),เกษตรกรผู้เลี้ยงไก่ ปู่-ย่า พันธุ์ ผลิตลูกไก่เนื้อ (GP) (ราย),ไก่ ปู่-ย่า-พันธุ์ ผลิตลูกไก่ไข่ (GP) (ตัว),เกษตรกรผู้เลี้ยงไก่ ปู่-ย่า-พันธุ์ ผลิตลูกไก่ไข่ (GP) (ราย),จำนวนรวม ไก่ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง ไก่ ทั้งสิ้น (ราย),เป็ด เทศ (ตัว),เกษตรกรผู้เลี้ยงเป็ด เทศ (ราย),เป็ด เนื้อ (ตัว),เกษตรกรผู้เลี้ยงเป็ด เนื้อ (ราย),เป็ด ไข่ (ตัว),เกษตรกรผู้เลี้ยงเป็ด ไข่ (ราย),เป็ด เนื้อ ไล่ทุ่ง (ตัว),เกษตรกรผู้เลี้ยงเป็ด เนื้อ ไล่ทุ่ง (ราย),เป็ด ไข่ ไล่ทุ่ง (ตัว),เกษตรกรผู้เลี้ยงเป็ด ไข่ ไล่ทุ่ง (ราย),จำนวนรวม เป็ด ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง เป็ด ทั้งสิ้น (ราย),แพะ เนื้อ เพศผู้ (ตัว),แพะ เนื้อ เพศเมีย แรกเกิดถึงแพะสาว (ตัว),แพะ เนื้อ เพศเมีย ตั้งท้องแรกขึ้นไป (ตัว),รวมแพะ เนื้อ (ตัว),เกษตรกรผู้เลี้ยงแพะ เนื้อ (ราย),แพะ นม เพศผู้ (ตัว),แพะ นม เพศเมีย แรกเกิดถึงแพะสาว (ตัว),แพะ นม เพศเมีย ตั้งท้องแรกขึ้นไป (ตัว),รวมแพะ นม (ตัว),เกษตรกรผู้เลี้ยงแพะ นม (ราย),จำนวนรวม แพะ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง แพะ ทั้งสิ้น (ราย),แกะ เพศผู้ (ตัว),แกะ เพศเมีย แรกเกิด ถึงแกะสาว (ตัว),แกะ เพศเมีย ตั้งท้องแรก ขึ้นไป (ตัว),จำนวนรวม แกะ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง แกะ ทั้งสิ้น (ราย),นกกระทา พันธุ์เนื้อ (ตัว),เกษตรกรผู้เลี้ยงนกกระทา พันธุ์เนื้อ (ราย),นกกระทา พันธุ์ไข่ (ตัว),เกษตรกรผู้เลี้ยงนกกระทา พันธุ์ไข่ (ราย),จำนวนรวม นกกระทา ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง นกกระทา ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ลา ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ลา ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ล่อ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ล่อ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ช้าง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ช้าง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ม้า ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ม้า ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ห่าน ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ห่าน ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ไก่งวง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ไก่งวง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นกกระจอกเทศ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นกกระจอกเทศ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นกอีมู ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นกอีมู ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ กวาง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ กวาง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ อูฐ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ อูฐ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ หมูป่า ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ หมูป่า ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นก/สัตว์ปีกสวยงาม ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นก/สัตว์ปีกสวยงาม ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ สัตว์ปีกอื่นๆ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ สัตว์ปีกอื่นๆ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ผึ้ง ทั้งสิ้น (รัง),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ผึ้ง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ จิ้งหรีด ทั้งสิ้น (กิโลกรัม),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ จิ้งหรีด ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ กระต่าย (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ กระต่าย (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ม้าลาย (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ม้าลาย (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (ตัว),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (รัง),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (กิโลกรัม),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (ราย),จำนวนรวม พืชอาหารสัตว์ ทั้งสิ้น (ไร่)
5163,ปศุสัตว์เขต 6,นครสวรรค์,ตากฟ้า,ลำพยนต์,313,273,29,10,312,24,0,0,0,0,0,8,6,38,52,1,0,0,364,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,32,37,0,0,69,2,40,0,2,133,5,"13,926",304,0,0,85801,7,608,38,0,0,0,0,0,0,0,0,"100,335",307,84,7,0,0,67,7,0,0,0,0,151,13,25,129,5,159,6,0,0,0,0,0,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,20,1,1,1,0,0,0,0,0,0,0,0,29,0,0,4,0
5164,ปศุสัตว์เขต 6,นครสวรรค์,ตากฟ้า,สุขสำราญ,267,302,164,259,725,65,0,0,0,0,0,0,0,0,0,0,0,0,725,65,36,31,138,13,218,11,7,4,2690,225,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,105,250,250,620,2,0,0,0,620,2,"10,771",237,0,0,"645,030",3,758,43,0,0,0,0,0,0,0,0,"656,559",243,369,17,42,3,160,7,0,0,0,0,571,23,25,217,17,259,6,0,0,0,0,0,259,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39,0,0,5,0
5165,ปศุสัตว์เขต 6,นครสวรรค์,ตากฟ้า,หนองพิกุล,262,263,183,341,787,7,0,0,0,0,0,0,0,0,0,0,80,1,867,7,40,8,78,7,133,3,0,0,366,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,941",248,0,0,"70,058",3,603,32,0,0,0,0,0,0,0,0,"82,602",258,58,4,0,0,550,5,0,0,0,0,608,8,17,57,13,87,8,0,0,0,0,0,87,8,1,0,13,14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0
5166,ปศุสัตว์เขต 6,นครสวรรค์,ตากฟ้า,อุดมธัญญา,441,217,388,182,787,57,0,0,0,0,0,1,3,5,9,1,44,3,840,60,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,0,0,0,0,0,8,1,31,2,13,220,0,0,233,3,1735,"2,008",7,"4,007",9,"16,550",413,0,0,14009,3,623,35,0,0,0,0,0,0,0,0,"31,182",415,554,16,6,1,107,8,0,0,0,0,667,24,49,37,45,131,6,0,0,0,0,0,131,6,1,0,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,8,1,0,0,0,0,2,1,0,0,0,0,500,2,0,0,0,0,20,0,500,5,2
5167,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,จันเสน,92,166,334,222,722,33,0,0,0,0,0,0,0,0,0,0,30,1,752,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,62,0,0,90000,1,70,3,0,0,0,0,0,0,0,0,93495,63,308,7,0,0,36,5,0,0,0,0,344,11,5,7,15,27,3,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,70,1,0,0,0,0,0,0,0,0,0,0,0,0,500,1,0,0,0,0,0,0,0,0,576,0,0,1,0
5168,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,ช่องแค,152,67,311,143,521,32,2,0,16,18,2,9,47,56,112,4,0,0,651,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,1,"6,114",121,0,0,100000,1,168,7,0,0,0,0,0,0,0,0,"106,282",126,256,8,0,0,132,2,0,0,0,0,388,10,17,98,64,179,10,0,0,0,0,0,179,10,2,0,32,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0
5169,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,ตาคลี,684,1497,1827,935,4259,164,1,56,0,57,2,65,77,81,223,12,46,2,4585,174,0,10,0,0,10,1,0,0,0,10,1,3,6,5,14,4,0,0,0,0,0,14,4,73,6,37,1391,10,13,1451,8,4610,148,9,"6,282",17,"31,181",563,1,1,345005,4,1192,35,0,0,0,0,0,0,0,0,"377,379",566,665,22,92,2,15185,9,8001,1,0,0,23943,33,84,379,114,577,18,0,0,0,0,0,577,18,21,0,172,193,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,0,0,96,0,0,8,0
5170,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,พรหมนิมิต,151,105,334,268,707,44,2,3,2,7,3,8,23,14,45,2,0,0,759,45,0,0,0,0,0,0,0,0,0,0,0,3,4,2,9,1,0,0,0,0,0,9,1,60,1,0,0,0,0,0,0,49,0,1,109,2,"5,827",107,0,0,175000,2,40,2,5,1,0,0,0,0,0,0,"180,872",109,35,2,0,0,37020,7,0,0,0,0,37055,9,20,22,62,104,6,0,0,0,0,0,104,6,44,0,197,241,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,ลาดทิพรส,209,601,753,436,1790,77,0,0,0,0,0,8,29,5,42,2,0,0,1832,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,20,1,120,3430,2,3570,2,"8,338",149,0,0,0,0,205,31,0,0,0,0,0,0,0,0,"8,543",150,285,12,0,0,62,8,0,0,0,0,347,17,184,283,217,684,7,0,0,0,0,0,684,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
5172,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,สร้อยทอง,158,48,408,316,772,24,0,2,0,2,1,0,0,0,0,0,0,0,774,24,9,14,29,7,59,1,2,1,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,17,3,0,0,20,1,0,0,0,30,2,"7,219",121,0,0,0,0,153,2,0,0,0,0,0,0,0,0,"7,372",122,305,10,0,0,5003,2,0,0,6004,2,11312,12,189,606,290,1085,17,0,0,0,0,0,1085,17,1,0,21,22,1,0,0,400,1,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,หนองโพ,280,122,537,191,850,47,0,0,0,0,0,11,11,1,23,2,0,0,873,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,25,1,37,2,"14,721",256,0,0,0,0,224,13,0,0,0,0,0,0,0,0,"14,945",256,55,5,72,2,123,7,0,0,0,0,250,12,9,94,15,118,5,0,0,0,0,0,118,5,7,0,44,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,13,0,0,1,0
5174,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,หนองหม้อ,113,25,226,91,342,10,0,0,0,0,0,0,0,0,0,0,0,0,342,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"122,087",100,0,0,0,0,162,16,0,0,0,0,0,0,0,0,"122,249",100,230,10,0,0,257,10,0,0,4000,1,4487,17,49,299,163,511,14,0,0,0,0,0,511,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,ห้วยหอม,153,81,628,213,922,33,0,0,0,0,0,4,12,0,16,1,0,0,938,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,897",129,0,0,0,0,202,39,0,0,0,0,0,0,0,0,"11,099",129,67,2,0,0,0,0,0,0,0,0,67,2,59,305,180,544,14,0,0,0,0,0,544,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,ปศุสัตว์เขต 6,นครสวรรค์,ตาคลี,หัวหวาย,384,358,979,601,1938,106,4,24,1,29,3,8,6,5,19,4,0,0,1986,109,4,15,19,0,38,2,0,0,0,38,2,2,3,0,5,2,0,0,0,0,0,5,2,15,1,9,39,0,0,48,3,150,445,5,658,5,"23,239",311,0,0,192000,5,328,15,0,0,0,0,0,0,0,0,"215,567",321,119,6,50,3,68,10,0,0,0,0,237,19,18,77,81,176,9,0,0,0,0,0,176,9,32,0,159,191,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,298,1,0,0,0,0,0,0,0,0,0,0,343,0,0,4,1
5177,ปศุสัตว์เขต 6,นครสวรรค์,ท่าตะโก,ดอนคา,930,0,0,0,0,0,0,0,0,0,0,220,257,381,858,50,12,1,870,50,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,1,0,0,0,0,0,5,1,0,0,4,47,10,10,71,7,17,"1,924",28,"2,012",30,"32,040",889,0,0,97000,2,90,6,0,0,0,0,0,0,0,0,"129,130",891,240,17,10,1,326,41,0,0,0,0,576,59,53,107,167,327,11,0,0,0,0,0,327,11,40,0,106,146,8,0,0,0,0,0,0,0,0,0,0,0,0,12,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,37.75
5178,ปศุสัตว์เขต 6,นครสวรรค์,ท่าตะโก,ท่าตะโก,206,0,0,0,0,0,0,0,0,0,0,56,59,78,193,20,0,0,193,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,7,0,13,6,21,7,6,43,9,"7,894",195,0,0,0,0,188,27,0,0,0,0,0,0,0,0,"8,082",196,27,1,0,0,158,10,0,0,0,0,185,11,53,125,121,299,6,3,8,7,18,1,317,7,6,0,11,17,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,5.5
5179,ปศุสัตว์เขต 6,นครสวรรค์,ท่าตะโก,ทำนบ,388,0,0,0,0,0,0,0,0,0,0,68,104,108,280,16,0,0,280,16,0,0,0,0,0,0,0,0,0,0,0,4,15,18,37,1,0,0,0,0,0,37,1,0,0,0,1,0,0,1,1,0,1528,5,1529,5,"12,556",376,0,0,157000,2,217,16,0,0,0,0,0,0,0,0,"169,773",382,128,9,5,1,189,6,0,0,0,0,322,14,18,66,89,173,4,0,0,0,0,0,173,4,9,0,28,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,48.25
5180,ปศุสัตว์เขต 6,นครสวรรค์,ท่าตะโก,พนมรอก,480,0,0,0,0,0,0,0,0,0,0,33,41,66,140,11,0,0,140,11,0,0,0,0,0,0,0,0,0,0,0,4,5,8,17,3,0,0,0,0,0,17,3,0,0,9,201,4,6,220,86,254,1100,43,1574,92,"19,283",469,0,0,0,0,193,18,0,0,0,0,0,0,0,0,"19,476",469,121,8,0,0,139,11,0,0,0,0,260,19,5,13,39,57,3,0,0,0,0,0,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,120,1,0,0,0,0,14,0,120,4,0
5181,ปศุสัตว์เขต 6,นครสวรรค์,ท่าตะโก,พนมเศษ,201,0,0,0,0,0,0,0,0,0,0,13,0,1,14,2,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,16,4,22,9,3,47,4,"7,407",188,0,0,0,0,168,8,0,0,0,0,0,0,0,0,"7,575",190,60,4,0,0,2279,44,0,0,0,0,2339,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0
5182,ปศุสัตว์เขต 6,นครสวรรค์,ท่าตะโก,วังมหากร,295,0,0,0,0,0,2,1,3,6,1,95,112,181,388,26,8,1,402,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,6,2,0,31,4,37,4,"10,440",285,0,0,0,0,252,8,0,0,0,0,0,0,0,0,"10,692",288,39,6,0,0,1337,14,0,0,"8,228",3,"9,604",20,7,13,15,35,2,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,6.25
5183,ปศุสัตว์เขต 6,นครสวรรค์,ท่าตะโก,วังใหญ่,207,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,58,3,62,4,"7,165",202,0,0,0,0,93,11,0,0,0,0,0,0,0,0,"7,258",202,23,4,0,0,129,20,0,0,0,0,152,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0
5184,ปศุสัตว์เขต 6,นครสวรรค์,ท่าตะโก,สายลำโพง,478,0,0,0,0,0,0,0,0,0,0,72,101,180,353,18,0,0,353,19,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,2,0,0,0,0,0,6,2,0,0,28,455,63,50,596,48,231,907,53,1734,64,"17,523",455,0,0,389000,11,1114,143,0,0,0,0,0,0,0,0,"407,637",467,279,15,0,0,105,11,0,0,0,0,384,23,39,70,96,205,6,0,0,0,0,0,205,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,95.25
